"time","open","high","low","close","MA1","MA2","MA3"
1592542800,"1,12134","1,1217","1,12124","1,12147","1,12912015","1,1213145","1,121"
1592546400,"1,12147","1,12218","1,12056","1,12167","1,12908115","1,121123","1,12109625"
1592550000,"1,12167","1,12186","1,12049","1,12127","1,12903545","1,121015","1,12115625"
1592553600,"1,12127","1,12195","1,12035","1,12161","1,1289914","1,1209585","1,12131125"
1592557200,"1,12161","1,12186","1,121","1,12156","1,12895305","1,120973","1,12143125"
1592560800,"1,12156","1,12156","1,11943","1,12039","1,12891135","1,1208865","1,12134625"
1592564400,"1,12039","1,12107","1,11955","1,12101","1,12887275","1,12086","1,12129"
1592568000,"1,12101","1,12544","1,12018","1,1238","1,128849","1,1210835","1,1215975"
1592571600,"1,1238","1,12423","1,12164","1,12182","1,12881235","1,1211555","1,12164125"
1592575200,"1,12182","1,12327","1,11683","1,11819","1,1287693","1,1210215","1,12120625"
1592578800,"1,11819","1,12149","1,11795","1,11883","1,12873005","1,12095","1,12090125"
1592582400,"1,11883","1,11965","1,11813","1,11925","1,1286954","1,120884","1,12060625"
1592586000,"1,11925","1,11937","1,11864","1,11884","1,1286561","1,120812","1,12026625"
1592589600,"1,11884","1,11898","1,11747","1,11853","1,12860785","1,1206935","1,12003375"
1592593200,"1,11853","1,11893","1,11832","1,11864","1,12856005","1,120586","1,1197375"
1592596800,"1,11864","1,11882","1,11719","1,11733","1,12849685","1,120434","1,11892875"
1592773200,"1,11831","1,11872","1,11794","1,11821","1,12841355","1,1203145","1,1184775"
1592776800,"1,11821","1,11842","1,11752","1,11805","1,12832685","1,1201635","1,11846"
1592780400,"1,11805","1,11814","1,11684","1,11765","1,1282414","1,119973","1,1183125"
1592784000,"1,11765","1,11853","1,11738","1,11802","1,1281602","1,119807","1,11815875"
1592787600,"1,11802","1,11894","1,118","1,11854","1,1280801","1,1196605","1,11812125"
1592791200,"1,11854","1,11968","1,11847","1,11911","1,1280033","1,1195325","1,11819375"
1592794800,"1,11911","1,11953","1,11887","1,11922","1,1279311","1,11943","1,11826625"
1592798400,"1,11922","1,12039","1,11917","1,12034","1,1278631","1,1193665","1,1186425"
1592802000,"1,12034","1,12048","1,11947","1,11954","1,1277933","1,1192655","1,11880875"
1592805600,"1,11954","1,12067","1,11897","1,11943","1,127721","1,1192175","1,11898125"
1592809200,"1,11943","1,12124","1,11883","1,12105","1,1276602","1,1192195","1,11940625"
1592812800,"1,12105","1,12252","1,12061","1,12245","1,1276027","1,119152","1,11996"
1592816400,"1,12245","1,12267","1,12119","1,12135","1,1275402","1,1191285","1,12031125"
1592820000,"1,12135","1,12209","1,12107","1,12137","1,1274754","1,1192875","1,12059375"
1592823600,"1,12137","1,12167","1,12032","1,12133","1,1274108","1,1194125","1,1208575"
1592827200,"1,12133","1,12234","1,12067","1,12207","1,1273498","1,1195535","1,12107375"
1592830800,"1,12207","1,12464","1,12207","1,12442","1,1272906","1,1198325","1,12168375"
1592834400,"1,12442","1,12699","1,12424","1,12487","1,1272393","1,1201495","1,12236375"
1592838000,"1,12487","1,12617","1,12467","1,126","1,1271894","1,1205175","1,1229825"
1592841600,"1,126","1,1264","1,1257","1,1261","1,1271354","1,120956","1,12343875"
1592845200,"1,1261","1,12637","1,1255","1,12585","1,1270851","1,121338","1,12400125"
1592848800,"1,12585","1,12633","1,12564","1,12609","1,1270329","1,12174","1,12459125"
1592852400,"1,12609","1,12624","1,12529","1,12558","1,1269679","1,1221365","1,1251225"
1592856000,"1,12558","1,12664","1,12543","1,12601","1,12690785","1,122536","1,125615"
1592859600,"1,12601","1,12627","1,12563","1,12618","1,12685595","1,122918","1,125835"
1592863200,"1,12618","1,12749","1,12617","1,12729","1,12681735","1,123327","1,1261375"
1592866800,"1,12729","1,1281","1,12686","1,12777","1,12677915","1,1237545","1,12635875"
1592870400,"1,12777","1,12782","1,12667","1,12671","1,12673705","1,124073","1,126435"
1592874000,"1,12671","1,12679","1,12331","1,12586","1,12668235","1,124389","1,12643625"
1592877600,"1,12586","1,12756","1,12567","1,12749","1,1266243","1,124792","1,12661125"
1592881200,"1,12749","1,12763","1,1265","1,12692","1,12656425","1,1250855","1,12677875"
1592884800,"1,12692","1,12697","1,12615","1,12617","1,126509","1,1252715","1,12679875"
1592888400,"1,12617","1,12679","1,12572","1,12588","1,1264512","1,125498","1,12676125"
1592892000,"1,12588","1,1274","1,12567","1,12701","1,1263976","1,12578","1,12672625"
1592895600,"1,12701","1,13057","1,12659","1,13009","1,12636465","1,126218","1,12701625"
1592899200,"1,13009","1,1306","1,12815","1,12905","1,12631655","1,126567","1,12730875"
1592902800,"1,12905","1,12939","1,12824","1,12882","1,12626585","1,126787","1,12767875"
1592906400,"1,12882","1,12981","1,12833","1,12922","1,12621815","1,1270045","1,127895"
1592910000,"1,12922","1,13072","1,12855","1,13059","1,12619245","1,127234","1,12835375"
1592913600,"1,13059","1,13332","1,13059","1,13298","1,1261818","1,127578","1,129205"
1592917200,"1,13298","1,1338","1,13191","1,1329","1,12617445","1,1279305","1,1300825"
1592920800,"1,1329","1,13487","1,13266","1,13334","1,12616105","1,128293","1,13087375"
1592924400,"1,13334","1,13373","1,13171","1,13224","1,1261405","1,128626","1,1311425"
1592928000,"1,13224","1,13298","1,1307","1,13086","1,12609995","1,1288685","1,13136875"
1592931600,"1,13086","1,1321","1,13086","1,13191","1,1260678","1,129155","1,131755"
1592935200,"1,13191","1,13202","1,13097","1,13119","1,12603755","1,12935","1,13200125"
1592938800,"1,13119","1,13119","1,13018","1,1303","1,1260112","1,1294765","1,131965"
1592942400,"1,1303","1,13087","1,13028","1,13073","1,12598655","1,1296775","1,13168375"
1592946000,"1,13073","1,13111","1,13068","1,13076","1,12595145","1,1299225","1,13141625"
1592949600,"1,13076","1,13127","1,13073","1,13081","1,12591495","1,1300885","1,1311"
1592953200,"1,13081","1,13138","1,13075","1,13124","1,12588175","1,1303045","1,130975"
1592956800,"1,13124","1,13222","1,1312","1,13175","1,12585965","1,1305835","1,13108625"
1592960400,"1,13175","1,13252","1,13145","1,13166","1,12585885","1,1308725","1,131055"
1592964000,"1,13166","1,13258","1,13092","1,13178","1,1258673","1,131111","1,13112875"
1592967600,"1,13178","1,13202","1,13134","1,13155","1,12587545","1,131184","1,131285"
1592971200,"1,13155","1,13199","1,13141","1,13146","1,12588325","1,1313045","1,13137625"
1592974800,"1,13146","1,13238","1,13129","1,13146","1,12589485","1,1314365","1,13146375"
1592978400,"1,13146","1,13252","1,13125","1,13178","1,12590435","1,1315645","1,131585"
1592982000,"1,13178","1,13229","1,12915","1,12983","1,1259094","1,1315265","1,13140875"
1592985600,"1,12983","1,13052","1,12871","1,13014","1,1259186","1,1313845","1,1312075"
1592989200,"1,13014","1,13047","1,12688","1,13034","1,1259262","1,1312565","1,1310425"
1592992800,"1,13034","1,13085","1,12931","1,13071","1,1259353","1,131125","1,13090875"
1592996400,"1,13071","1,13111","1,12826","1,12836","1,12593025","1,130931","1,13051"
1593000000,"1,12836","1,1285","1,12707","1,12734","1,1259184","1,130755","1,129995"
1593003600,"1,12734","1,12825","1,12649","1,12668","1,1258962","1,1304935","1,1293975"
1593007200,"1,12668","1,12796","1,12571","1,12775","1,12588275","1,1303215","1,12889375"
1593010800,"1,12775","1,12811","1,12604","1,12708","1,12585735","1,1301605","1,12855"
1593014400,"1,12708","1,12806","1,12667","1,12783","1,1258342","1,1300155","1,12826125"
1593018000,"1,12783","1,12807","1,12614","1,12615","1,125804","1,129785","1,1277375"
1593021600,"1,12615","1,12628","1,12551","1,12587","1,125782","1,129538","1,1271325"
1593025200,"1,12587","1,12642","1,1251","1,1252","1,12575325","1,129236","1,1267375"
1593028800,"1,1252","1,12548","1,12484","1,12502","1,1257257","1,1288995","1,1264475"
1593032400,"1,12502","1,1256","1,12489","1,12536","1,12570175","1,1285845","1,1262825"
1593036000,"1,12536","1,12548","1,12495","1,12523","1,1257048","1,128257","1,1259675"
1593039600,"1,12523","1,12527","1,12483","1,125","1,1257039","1,1279295","1,1257075"
1593043200,"1,125","1,12585","1,12457","1,12559","1,12571375","1,127636","1,1254275"
1593046800,"1,12559","1,12597","1,12496","1,125","1,12572675","1,127313","1,12528375"
1593050400,"1,125","1,12506","1,12426","1,12456","1,12573405","1,126952","1,12512"
1593054000,"1,12456","1,12499","1,12399","1,12421","1,12572865","1,126671","1,12499625"
1593057600,"1,12421","1,12489","1,1241","1,12485","1,1257255","1,1264065","1,124975"
1593061200,"1,12485","1,12534","1,1246","1,1248","1,12572905","1,1261295","1,124905"
1593064800,"1,1248","1,12535","1,12351","1,12373","1,12572415","1,1257805","1,1247175"
1593068400,"1,12373","1,12452","1,12238","1,1234","1,12571525","1,1255325","1,1245175"
1593072000,"1,1234","1,12509","1,12253","1,12296","1,12570695","1,1253135","1,12418875"
1593075600,"1,12296","1,12346","1,12176","1,12267","1,1256907","1,125113","1,1238975"
1593079200,"1,12267","1,12301","1,12063","1,1208","1,12566825","1,1247655","1,1234275"
1593082800,"1,1208","1,12132","1,11923","1,11964","1,1256347","1,1243935","1,12285625"
1593086400,"1,11964","1,12112","1,11904","1,12112","1,12561","1,124058","1,12239"
1593090000,"1,12112","1,12217","1,12031","1,12166","1,12559755","1,1238335","1,1219975"
1593093600,"1,12166","1,12314","1,12118","1,12131","1,12558855","1,1236055","1,121695"
1593097200,"1,12131","1,12251","1,12103","1,12197","1,1255763","1,123444","1,12151625"
1593100800,"1,12197","1,12301","1,12197","1,12272","1,12555665","1,123329","1,12148625"
1593104400,"1,12272","1,12304","1,12221","1,12231","1,12554355","1,1231765","1,12144125"
1593108000,"1,12231","1,12235","1,12142","1,12161","1,12552845","1,1229955","1,1215425"
1593111600,"1,12161","1,12293","1,12144","1,12212","1,12551015","1,1228515","1,1218525"
1593115200,"1,12212","1,12263","1,12158","1,12174","1,12549505","1,122659","1,12193"
1593118800,"1,12174","1,12199","1,12122","1,12141","1,12546325","1,1224795","1,12189875"
1593122400,"1,12141","1,12225","1,12141","1,12212","1,12543695","1,1223575","1,122"
1593126000,"1,12212","1,12238","1,12176","1,12179","1,1254111","1,1222365","1,1219775"
1593129600,"1,12179","1,12197","1,12081","1,12159","1,1253764","1,1220735","1,12183625"
1593133200,"1,12159","1,12208","1,12139","1,12196","1,1253369","1,1219315","1,1217925"
1593136800,"1,12196","1,12217","1,12169","1,12201","1,1252897","1,1218455","1,1218425"
1593140400,"1,12201","1,12232","1,1216","1,12227","1,1252439","1,121789","1,12186125"
1593144000,"1,12227","1,12264","1,12211","1,12237","1,1251944","1,1217595","1,12194"
1593147600,"1,12237","1,12254","1,12201","1,12214","1,12514265","1,121733","1,12203125"
1593151200,"1,12214","1,12217","1,1206","1,12084","1,12508215","1,121735","1,12187125"
1593154800,"1,12084","1,12296","1,1205","1,12252","1,12502595","1,121879","1,1219625"
1593158400,"1,12252","1,12394","1,12215","1,12391","1,12497865","1,1220185","1,1222525"
1593162000,"1,12391","1,12392","1,12176","1,12203","1,1249246","1,122037","1,12226125"
1593165600,"1,12203","1,12343","1,12171","1,12265","1,124865","1,122104","1,12234125"
1593169200,"1,12265","1,1232","1,12091","1,12104","1,1248004","1,1220575","1,1221875"
1593172800,"1,12104","1,12276","1,12065","1,12188","1,12474345","1,1220155","1,12212625"
1593176400,"1,12188","1,12291","1,12061","1,12077","1,12467925","1,1219385","1,121955"
1593180000,"1,12077","1,12125","1,11953","1,12033","1,12460775","1,1218745","1,12189125"
1593183600,"1,12033","1,12152","1,12","1,12145","1,12455345","1,121841","1,1217575"
1593187200,"1,12145","1,1235","1,12125","1,12295","1,1245","1,1219015","1,1216375"
1593190800,"1,12295","1,12385","1,12283","1,12311","1,1244487","1,1219865","1,1217725"
1593194400,"1,12311","1,12317","1,12242","1,12269","1,12440435","1,122015","1,1217775"
1593198000,"1,12269","1,12309","1,12233","1,12269","1,1243659","1,12206","1,12198375"
1593201600,"1,12269","1,12294","1,12162","1,12162","1,1243232","1,1220615","1,12195125"
1593378000,"1,12157","1,12281","1,12157","1,12227","1,1242995","1,122077","1,12213875"
1593381600,"1,12227","1,1225","1,12171","1,12243","1,12429295","1,122098","1,12240125"
1593385200,"1,12243","1,12267","1,12201","1,12221","1,1242754","1,122095","1,12249625"
1593388800,"1,12221","1,12296","1,12199","1,12295","1,12425595","1,122124","1,12249625"
1593392400,"1,12295","1,12362","1,12289","1,12348","1,1242419","1,122191","1,1225425"
1593396000,"1,12348","1,12468","1,12332","1,12427","1,12422705","1,1223625","1,12274"
1593399600,"1,12427","1,12437","1,12382","1,12395","1,12421595","1,122434","1,1228975"
1593403200,"1,12395","1,1243","1,12382","1,12418","1,1242054","1,1224475","1,1232175"
1593406800,"1,12418","1,12595","1,12417","1,12518","1,12420065","1,122605","1,12358125"
1593410400,"1,12518","1,12669","1,12509","1,1258","1,12420005","1,1227625","1,1240025"
1593414000,"1,1258","1,12613","1,12429","1,12433","1,12418915","1,122927","1,1242675"
1593417600,"1,12433","1,12583","1,12405","1,12542","1,12418245","1,123104","1,12457625"
1593421200,"1,12542","1,12709","1,12494","1,12709","1,12418525","1,12342","1,1250275"
1593424800,"1,12709","1,12878","1,12695","1,12862","1,1241961","1,1238345","1,12557125"
1593428400,"1,12862","1,12869","1,12737","1,12787","1,1242032","1,1241555","1,12606125"
1593432000,"1,12787","1,1287","1,12775","1,1286","1,12421055","1,124438","1,12661375"
1593435600,"1,1286","1,12867","1,12549","1,1258","1,1242028","1,1245725","1,12669125"
1593439200,"1,1258","1,12609","1,12305","1,12458","1,1241855","1,124667","1,12653875"
1593442800,"1,12458","1,12535","1,12357","1,12361","1,1241702","1,124713","1,12644875"
1593446400,"1,12361","1,12422","1,12245","1,12274","1,12415515","1,124769","1,12611375"
1593450000,"1,12274","1,12334","1,12192","1,12273","1,1241541","1,124792","1,12556875"
1593453600,"1,12273","1,12355","1,12257","1,1235","1,1241506","1,1248455","1,12492875"
1593457200,"1,1235","1,12396","1,12294","1,12363","1,12415325","1,1249165","1,12439875"
1593460800,"1,12363","1,12426","1,12349","1,12412","1,1241554","1,124975","1,12383875"
1593464400,"1,12412","1,12416","1,12318","1,12399","1,1241653","1,1250005","1,1236125"
1593468000,"1,12399","1,12495","1,12398","1,12488","1,12417995","1,125031","1,12365"
1593471600,"1,12488","1,12519","1,12442","1,12468","1,12419415","1,1250675","1,12378375"
1593475200,"1,12468","1,12473","1,12348","1,12381","1,1241978","1,125049","1,1239175"
1593478800,"1,12381","1,12478","1,12362","1,12473","1,12420305","1,1250265","1,1241675"
1593482400,"1,12473","1,12494","1,12402","1,12419","1,12420875","1,124946","1,12425375"
1593486000,"1,12419","1,12463","1,12373","1,12379","1,12420825","1,124919","1,12427375"
1593489600,"1,12379","1,12443","1,1237","1,12387","1,1242061","1,1248415","1,1242425"
1593493200,"1,12387","1,12402","1,12248","1,12308","1,12420055","1,124641","1,12412875"
1593496800,"1,12308","1,12312","1,1204","1,1213","1,12418475","1,124275","1,12368125"
1593500400,"1,1213","1,12237","1,12054","1,12232","1,1241754","1,1239975","1,12338625"
1593504000,"1,12232","1,12278","1,12174","1,1219","1,1241643","1,1236625","1,1231475"
1593507600,"1,1219","1,12199","1,11997","1,12051","1,1241492","1,123398","1,12262"
1593511200,"1,12051","1,12191","1,11984","1,12093","1,12413415","1,1232155","1,1222125"
1593514800,"1,12093","1,12135","1,1194","1,11945","1,1241067","1,1230075","1,12167"
1593518400,"1,11945","1,12187","1,11909","1,12093","1,12408365","1,122917","1,1213025"
1593522000,"1,12093","1,12314","1,12069","1,12081","1,12406225","1,122821","1,12101875"
1593525600,"1,12081","1,12366","1,12034","1,12328","1,12405165","1,12281","1,12126625"
1593529200,"1,12328","1,1262","1,12297","1,12378","1,124049","1,1228175","1,12144875"
1593532800,"1,12378","1,12498","1,12363","1,12432","1,124046","1,1228275","1,12175125"
1593536400,"1,12432","1,12519","1,12364","1,12377","1,12403955","1,1228165","1,12215875"
1593540000,"1,12377","1,12383","1,12308","1,12327","1,1240284","1,122736","1,12245125"
1593543600,"1,12327","1,12387","1,12261","1,12338","1,12402815","1,122671","1,1229425"
1593547200,"1,12338","1,12358","1,12305","1,12331","1,124031","1,122646","1,12324"
1593550800,"1,12331","1,12349","1,12301","1,12313","1,1240403","1,122566","1,12353"
1593554400,"1,12313","1,12365","1,12309","1,1235","1,1240472","1,1225315","1,1235575"
1593558000,"1,1235","1,12356","1,1233","1,12336","1,1240563","1,12251","1,123505"
1593561600,"1,12336","1,12337","1,12277","1,12307","1,124075","1,12247","1,12334875"
1593565200,"1,12307","1,12396","1,12289","1,12387","1,12409245","1,1225095","1,12336125"
1593568800,"1,12387","1,12407","1,12364","1,12382","1,1241072","1,1226355","1,12343"
1593572400,"1,12382","1,12389","1,12222","1,12266","1,1241192","1,1226525","1,12334"
1593576000,"1,12266","1,12273","1,12154","1,12181","1,1241254","1,122648","1,1231525"
1593579600,"1,12181","1,12263","1,12157","1,12243","1,12413615","1,122744","1,123065"
1593583200,"1,12243","1,12344","1,12202","1,12334","1,12414835","1,1228645","1,123045"
1593586800,"1,12334","1,12334","1,12231","1,12315","1,12416015","1,1230495","1,12301875"
1593590400,"1,12315","1,12448","1,12291","1,12313","1,12417395","1,1231595","1,12302625"
1593594000,"1,12313","1,12339","1,12076","1,12078","1,12417485","1,123158","1,12264"
1593597600,"1,12078","1,12114","1,12005","1,12052","1,1241721","1,12302","1,1222275"
1593601200,"1,12052","1,12069","1,11852","1,12036","1,1241666","1,122849","1,12194"
1593604800,"1,12036","1,12211","1,11981","1,12177","1,12416875","1,1227215","1,121935"
1593608400,"1,12177","1,124","1,12142","1,12393","1,12418105","1,1227295","1,1221225"
1593612000,"1,12393","1,12752","1,12366","1,12607","1,12420305","1,1228695","1,12246375"
1593615600,"1,12607","1,12697","1,12539","1,12584","1,1242259","1,1229925","1,1228"
1593619200,"1,12584","1,12648","1,12508","1,12644","1,12425005","1,123149","1,12321375"
1593622800,"1,12644","1,12669","1,12523","1,12542","1,12426935","1,1232635","1,12379375"
1593626400,"1,12542","1,12606","1,12452","1,12454","1,1242901","1,1233155","1,12429625"
